id,genre,artist,song,year,youtube search
370,Champeta,Various,Palenque Palenque - Champeta Criolla & Afro Roots in Colombia,(1975-1991),https://www.youtube.com/results?search_query=Various-Palenque%20Palenque%20-%20Champeta%20Criolla%20%26amp%3B%20Afro%20Roots%20in%20Colombia
371,Currulao,Río Mira,Marimba del Pacifico,(2017),https://www.youtube.com/results?search_query=R%C3%ADo%20Mira-Marimba%20del%20Pacifico
372,Pasillo,Máxima Mejía,Los grandes exitos De,(2002),https://www.youtube.com/results?search_query=M%C3%A1xima%20Mej%C3%ADa-Los%20grandes%20exitos%20De
373,Vallenato,Bovea y Sus Vallenatos,Los cantos vallenatos de Escalona,(1962),https://www.youtube.com/results?search_query=Bovea%20y%20Sus%20Vallenatos-Los%20cantos%20vallenatos%20de%20Escalona
374,Bambuco,Garzón y Collazos,Lo mejor de Garzón y Collazos,(2000),https://www.youtube.com/results?search_query=Garz%C3%B3n%20y%20Collazos-Lo%20mejor%20de%20Garz%C3%B3n%20y%20Collazos
375,Joropo,Various,Harps From Venezuela - Volume 1 - Arpa Llanera & Canto Recio,(1999),https://www.youtube.com/results?search_query=Various-Harps%20From%20Venezuela%20-%20Volume%201%20-%20Arpa%20Llanera%20%26amp%3B%20Canto%20Recio
376,Malagueña venezolana,Serenata Guayanesa,Música popular y folklorica de Venezuela,(1972),https://www.youtube.com/results?search_query=Serenata%20Guayanesa-M%C3%BAsica%20popular%20y%20folklorica%20de%20Venezuela
377,Onda nueva,Aldemaro Romero,Dinner in Caracas,(1955),https://www.youtube.com/results?search_query=Aldemaro%20Romero-Dinner%20in%20Caracas
378,Tamborera,Sylvia de Grasse,La cita,(1954),https://www.youtube.com/results?search_query=Sylvia%20de%20Grasse-La%20cita
379,Other,Various,The Rough Guide to the Music of Venezuela,(2003),https://www.youtube.com/results?search_query=Various-The%20Rough%20Guide%20to%20the%20Music%20of%20Venezuela
380,Música criolla peruana,Various,Afro_Peruvian Classics - The Soul of Black Peru,(1995),https://www.youtube.com/results?search_query=Various-Afro_Peruvian%20Classics%20-%20The%20Soul%20of%20Black%20Peru
381,Marinera,Various,Trujillo - Festival de la Marinera,(1965),https://www.youtube.com/results?search_query=Various-Trujillo%20-%20Festival%20de%20la%20Marinera
382,Tondero,Los Trovadores del Norte,Viva el tondero,(NA),https://www.youtube.com/results?search_query=Los%20Trovadores%20del%20Norte-Viva%20el%20tondero
383,Vals criollo,Various,Serenata Criolla,(NA),https://www.youtube.com/results?search_query=Various-Serenata%20Criolla
384,Zamba,Atahualpa Yupanqui,Camino del indio,(1957),https://www.youtube.com/results?search_query=Atahualpa%20Yupanqui-Camino%20del%20indio
385,Canto a lo poeta,Juan Capra,Cile Canta E Lotta 1 (Chile Sings And Struggles),(1973),https://www.youtube.com/results?search_query=Juan%20Capra-Cile%20Canta%20E%20Lotta%201%20%28Chile%20Sings%20And%20Struggles%29
386,Cueca,Violeta Parra,El folklore de Chile - Volume 3 - La cueca,(1958),https://www.youtube.com/results?search_query=Violeta%20Parra-El%20folklore%20de%20Chile%20-%20Volume%203%20-%20La%20cueca
387,Cueca,Los Trukeros,Cuecas bravas,(2003),https://www.youtube.com/results?search_query=Los%20Trukeros-Cuecas%20bravas
388,South American Folk,Violeta Parra,Chants et Danses du Chili - Volume 1,(1956),https://www.youtube.com/results?search_query=Violeta%20Parra-Chants%20et%20Danses%20du%20Chili%20-%20Volume%201
389,South American Folk,Violeta Parra,El folklore de Chile,(1957),https://www.youtube.com/results?search_query=Violeta%20Parra-El%20folklore%20de%20Chile
390,Milonga,Atahualpa Yupanqui,El payador perseguido - relato por milonga,(1964),https://www.youtube.com/results?search_query=Atahualpa%20Yupanqui-El%20payador%20perseguido%20-%20relato%20por%20milonga
391,Tango,Carlos Gardel,The King of Tango - Volume 1,(1927-1930),https://www.youtube.com/results?search_query=Carlos%20Gardel-The%20King%20of%20Tango%20-%20Volume%201
392,Finnish Tango,Various,Finnischer Tango - Tule tanssimaan,(1999),https://www.youtube.com/results?search_query=Various-Finnischer%20Tango%20-%20Tule%20tanssimaan
393,Tango Nuevo,Astor Piazzolla,Tango moderno - Octeto Buenos Aires,(1957),https://www.youtube.com/results?search_query=Astor%20Piazzolla-Tango%20moderno%20-%20Octeto%20Buenos%20Aires
394,Electrotango,Bajofondo,Bajofondo Tango Club,(2003),https://www.youtube.com/results?search_query=Bajofondo-Bajofondo%20Tango%20Club
395,Chamamé,Various,Ch'amigo chamamé - Volume 4,(NA),https://www.youtube.com/results?search_query=Various-Ch%26%23x27%3Bamigo%20chamam%C3%A9%20-%20Volume%204
396,Cuarteto,Rodrigo Bueno,Grandes éxitos,(2000),https://www.youtube.com/results?search_query=Rodrigo%20Bueno-Grandes%20%C3%A9xitos
397,Chacarera,Atahualpa Yupanqui,Una voz y una guitarra,(1953),https://www.youtube.com/results?search_query=Atahualpa%20Yupanqui-Una%20voz%20y%20una%20guitarra
398,Candombe,Mike Dogliotti,Candombe for Export,(1970),https://www.youtube.com/results?search_query=Mike%20Dogliotti-Candombe%20for%20Export
399,Guarania,Various,Guarani Songs and Dances - Los Chiriguanos of Paraguay,(1968),https://www.youtube.com/results?search_query=Various-Guarani%20Songs%20and%20Dances%20-%20Los%20Chiriguanos%20of%20Paraguay
400,Cumbia,Various,Cumbia Cumbia - Cumbias de oro de Colombia,(1989),https://www.youtube.com/results?search_query=Various-Cumbia%20Cumbia%20-%20Cumbias%20de%20oro%20de%20Colombia
401,Porro,Various,Cartagena! Curro Fuentes & the Big Band Cumbia and Descarga Sound of Colombia,(1962-1972),https://www.youtube.com/results?search_query=Various-Cartagena%21%20Curro%20Fuentes%20%26amp%3B%20the%20Big%20Band%20Cumbia%20and%20Descarga%20Sound%20of%20Colombia
402,Bullerengue,Totó la Momposina,Toto La Momposina y sus tambores,(1989),https://www.youtube.com/results?search_query=Tot%C3%B3%20la%20Momposina-Toto%20La%20Momposina%20y%20sus%20tambores
403,Cumbia Peruana,Various,The Roots of Chicha - Psychedelic Cumbias From Peru,(1968-1978),https://www.youtube.com/results?search_query=Various-The%20Roots%20of%20Chicha%20-%20Psychedelic%20Cumbias%20From%20Peru
404,Digital Cumbia,Gonzalo Martínez,Gonzalo Martinez and His Thinking Congas,(1997),https://www.youtube.com/results?search_query=Gonzalo%20Mart%C3%ADnez-Gonzalo%20Martinez%20and%20His%20Thinking%20Congas
405,Cumbia Argentina,Los Wawanco,Locura tropical,(1959),https://www.youtube.com/results?search_query=Los%20Wawanco-Locura%20tropical
406,Cumbia Villera,Mala Fama,Ritmo sustancia,(2000),https://www.youtube.com/results?search_query=Mala%20Fama-Ritmo%20sustancia
407,Cumbia cheta,El Reja,No Es Tan Fácil Ser El Reja,(2015),https://www.youtube.com/results?search_query=El%20Reja-No%20Es%20Tan%20F%C3%A1cil%20Ser%20El%20Reja
408,Cumbia Mexicana,Sonora Santanera,15 Auténticos Éxitos,(1983),https://www.youtube.com/results?search_query=Sonora%20Santanera-15%20Aut%C3%A9nticos%20%C3%89xitos
409,Cumbia sonidera,Grupo Kual,Los Reyes de la Cumbia Sonidera,(2005),https://www.youtube.com/results?search_query=Grupo%20Kual-Los%20Reyes%20de%20la%20Cumbia%20Sonidera
410,Candomblé,Various,Folk Music of Brazil - Afro_Bahian Religious Songs,(1942),https://www.youtube.com/results?search_query=Various-Folk%20Music%20of%20Brazil%20-%20Afro_Bahian%20Religious%20Songs
411,Forró,Luiz Gonzaga,História do Nordeste,(1954),https://www.youtube.com/results?search_query=Luiz%20Gonzaga-Hist%C3%B3ria%20do%20Nordeste
412,Capoeira,Mestre Traíra,Capoeira - Documentos folcloricos brasileiros,(1960),https://www.youtube.com/results?search_query=Mestre%20Tra%C3%ADra-Capoeira%20-%20Documentos%20folcloricos%20brasileiros
413,Carimbó,Pinduca,Carimbó e sirimbó do Pinduca,(1973),https://www.youtube.com/results?search_query=Pinduca-Carimb%C3%B3%20e%20sirimb%C3%B3%20do%20Pinduca
414,Choro,Various,Choro,(1906-1947),https://www.youtube.com/results?search_query=Various-Choro
415,Coco,Jackson do Pandeiro,Jackson do Pandeiro,(1959),https://www.youtube.com/results?search_query=Jackson%20do%20Pandeiro-Jackson%20do%20Pandeiro
416,Mangue Beat,Chico Science & Nação Zumbi,Da lama ao caos,(1994),https://www.youtube.com/results?search_query=Chico%20Science%20%26amp%3B%20Na%C3%A7%C3%A3o%20Zumbi-Da%20lama%20ao%20caos
417,Maxixe,Ernesto Nazareth,"Tangos, Waltzes and Polkas",(2005),https://www.youtube.com/results?search_query=Ernesto%20Nazareth-Tangos%2C%20Waltzes%20and%20Polkas
418,Música gaúcha,Various,1ª Califórnia da Canção Nativa,(1971),https://www.youtube.com/results?search_query=Various-1%C2%AA%20Calif%C3%B3rnia%20da%20Can%C3%A7%C3%A3o%20Nativa
419,Repente,José Vicente da Paraíba e Passarinho do Norte,Repentes e repentistas,(1973),https://www.youtube.com/results?search_query=Jos%C3%A9%20Vicente%20da%20Para%C3%ADba%20e%20Passarinho%20do%20Norte-Repentes%20e%20repentistas
420,Samba de roda,Conjunto a voz do morro,Roda de samba,(1965),https://www.youtube.com/results?search_query=Conjunto%20a%20voz%20do%20morro-Roda%20de%20samba
421,Samba,Various,The Rough Guide to Samba,(2001),https://www.youtube.com/results?search_query=Various-The%20Rough%20Guide%20to%20Samba
422,Bossa nova,João Gilberto,Chega de saudade,(1959),https://www.youtube.com/results?search_query=Jo%C3%A3o%20Gilberto-Chega%20de%20saudade
423,MPB,Nara Leão,Nara,(1964),https://www.youtube.com/results?search_query=Nara%20Le%C3%A3o-Nara
424,Tropicália,Various,Tropicália ou panis et circencis,(1968),https://www.youtube.com/results?search_query=Various-Tropic%C3%A1lia%20ou%20panis%20et%20circencis
425,Batucada,Luciano Perrone & Os Ritmistas Brasileiros,Batucada fantastica,(1959),https://www.youtube.com/results?search_query=Luciano%20Perrone%20%26amp%3B%20Os%20Ritmistas%20Brasileiros-Batucada%20fantastica
426,Marchinha,Armando Marçal & Bide,Recordings,(1933-1939),https://www.youtube.com/results?search_query=Armando%20Mar%C3%A7al%20%26amp%3B%20Bide-Recordings
427,Partido alto,Araci Côrtes & Clementina de Jesus,Rosa de ouro,(1965),https://www.youtube.com/results?search_query=Araci%20C%C3%B4rtes%20%26amp%3B%20Clementina%20de%20Jesus-Rosa%20de%20ouro
428,Pagode,Grupo Fundo de Quintal,Samba é no Fundo de Quintal,(1980),https://www.youtube.com/results?search_query=Grupo%20Fundo%20de%20Quintal-Samba%20%C3%A9%20no%20Fundo%20de%20Quintal
429,Samba_canção,Elza Soares,A bossa negra,(1961),https://www.youtube.com/results?search_query=Elza%20Soares-A%20bossa%20negra
430,Work Songs,Prison Songs,Historial Recordings From Parchman Farm - Volume 1 - Muderous Home,(1947-48),https://www.youtube.com/results?search_query=Prison%20Songs-Historial%20Recordings%20From%20Parchman%20Farm%20-%20Volume%201%20-%20Muderous%20Home
431,Spirituals,Various,"Afro_American Spirituals, Work Songs, and Ballads",(1933-1939),https://www.youtube.com/results?search_query=Various-Afro_American%20Spirituals%2C%20Work%20Songs%2C%20and%20Ballads
432,Gospel,Various,Fire in My Bones - Raw + Rare + Otherworldly African_American Gospel,(1944-2007),https://www.youtube.com/results?search_query=Various-Fire%20in%20My%20Bones%20-%20Raw%20%2B%20Rare%20%2B%20Otherworldly%20African_American%20Gospel
433,Delta Blues,Charley Patton,The Best of Charlie Patton - Classic Recordings From the 1920s and 30s,(2003),https://www.youtube.com/results?search_query=Charley%20Patton-The%20Best%20of%20Charlie%20Patton%20-%20Classic%20Recordings%20From%20the%201920s%20and%2030s
434,Acoustic Texas Blues,Blind Lemon Jefferson,The Best Of,(2000),https://www.youtube.com/results?search_query=Blind%20Lemon%20Jefferson-The%20Best%20Of
435,Piano Blues,Various,Atlantic Blues - Piano,(1986),https://www.youtube.com/results?search_query=Various-Atlantic%20Blues%20-%20Piano
436,Boogie Woogie,Various,Boogie Woogie Piano Chicago - New York,(1924-1945),https://www.youtube.com/results?search_query=Various-Boogie%20Woogie%20Piano%20Chicago%20-%20New%20York
437,Chicago Blues,Muddy Waters,His Best,(1947-1955),https://www.youtube.com/results?search_query=Muddy%20Waters-His%20Best
438,Electric Texas Blues,T_Bone Walker,Blues Masters - The Very Best Of,(1945-1957),https://www.youtube.com/results?search_query=T_Bone%20Walker-Blues%20Masters%20-%20The%20Very%20Best%20Of
439,American Primitivism,John Fahey,The Best Of,(1959-1977),https://www.youtube.com/results?search_query=John%20Fahey-The%20Best%20Of
440,Appalachian Folk,Various,Classic Mountain Songs From Smithsonian Folkways,(NA),https://www.youtube.com/results?search_query=Various-Classic%20Mountain%20Songs%20From%20Smithsonian%20Folkways
441,Old_Time,Various,Music From the Lost Provinces,(1927-1931),https://www.youtube.com/results?search_query=Various-Music%20From%20the%20Lost%20Provinces
442,Traditional Country,The Carter Family,Anchored in Love - Their Complete Victor Recordings,(1927-1928),https://www.youtube.com/results?search_query=The%20Carter%20Family-Anchored%20in%20Love%20-%20Their%20Complete%20Victor%20Recordings
443,Cowboy,Various,When I Was a Cowboy - Volume 1 - Early American Songs of the West,(1996),https://www.youtube.com/results?search_query=Various-When%20I%20Was%20a%20Cowboy%20-%20Volume%201%20-%20Early%20American%20Songs%20of%20the%20West
444,Close Harmony,The Louvin Brothers,When I Stop Dreaming - The Best of The Louvin Brothers,(1995),https://www.youtube.com/results?search_query=The%20Louvin%20Brothers-When%20I%20Stop%20Dreaming%20-%20The%20Best%20of%20The%20Louvin%20Brothers
445,Western Swing,Various,Okeh Western Swing,(1989),https://www.youtube.com/results?search_query=Various-Okeh%20Western%20Swing
446,Bluegrass,Bill Monroe and His Bluegrass Boys,The Essential Bill Monroe and His Blue Grass Boys,(1945-1949),https://www.youtube.com/results?search_query=Bill%20Monroe%20and%20His%20Bluegrass%20Boys-The%20Essential%20Bill%20Monroe%20and%20His%20Blue%20Grass%20Boys
447,Honky Tonk,Hank Williams,40 Greatest Hits,(1947-1953),https://www.youtube.com/results?search_query=Hank%20Williams-40%20Greatest%20Hits
448,Nashville Sound,Various,Columbia Country Classics - Volume 4 - The Nashville Sound,(1990),https://www.youtube.com/results?search_query=Various-Columbia%20Country%20Classics%20-%20Volume%204%20-%20The%20Nashville%20Sound
449,Outlaw Country,Waylon,Greatest Hits,(1979),https://www.youtube.com/results?search_query=Waylon-Greatest%20Hits
450,Contemporary Folk,Woody Guthrie,Dust Bowl Ballads,(1940),https://www.youtube.com/results?search_query=Woody%20Guthrie-Dust%20Bowl%20Ballads
451,Contemporary Folk,Leonard Cohen,Songs of Leonard Cohen,(1967),https://www.youtube.com/results?search_query=Leonard%20Cohen-Songs%20of%20Leonard%20Cohen
452,Contemporary Folk,Nick Drake,Pink Moon,(1972),https://www.youtube.com/results?search_query=Nick%20Drake-Pink%20Moon
453,Chamber Folk,Nico,Chelsea Girl,(1967),https://www.youtube.com/results?search_query=Nico-Chelsea%20Girl
454,Folk Baroque,Bert Jansch,Bert Jansch,(1965),https://www.youtube.com/results?search_query=Bert%20Jansch-Bert%20Jansch
455,Avant_Folk,Catherine Ribeiro + 2 Bis,Catherine Ribeiro + 2 Bis,(1969),https://www.youtube.com/results?search_query=Catherine%20Ribeiro%20%2B%202%20Bis-Catherine%20Ribeiro%20%2B%202%20Bis
456,Progressive Folk,Roy Harper,Stormcock,(1971),https://www.youtube.com/results?search_query=Roy%20Harper-Stormcock
457,Psychedelic Folk,The Incredible String Band,The 5000 Spirits or the Layers of the Onion,(1967),https://www.youtube.com/results?search_query=The%20Incredible%20String%20Band-The%205000%20Spirits%20or%20the%20Layers%20of%20the%20Onion
458,Freak Folk,Godz,Contact High With the Godz,(1966),https://www.youtube.com/results?search_query=Godz-Contact%20High%20With%20the%20Godz
459,Free Folk,Third Ear Band,Third Ear Band,(1970),https://www.youtube.com/results?search_query=Third%20Ear%20Band-Third%20Ear%20Band
460,Nueva canción latinoamericana,Violeta Parra,Canciones reencontradas en París,(1961-1964),https://www.youtube.com/results?search_query=Violeta%20Parra-Canciones%20reencontradas%20en%20Par%C3%ADs
461,Nueva canción española,Paco Ibáñez,1,(1964),https://www.youtube.com/results?search_query=Paco%20Ib%C3%A1%C3%B1ez-1
462,Nueva trova,Silvio Rodríguez,Días y flores,(1975),https://www.youtube.com/results?search_query=Silvio%20Rodr%C3%ADguez-D%C3%ADas%20y%20flores
463,Liedermacher,Franz Josef Degenhardt,Spiel nicht mit den Schmuddelkindern,(1965),https://www.youtube.com/results?search_query=Franz%20Josef%20Degenhardt-Spiel%20nicht%20mit%20den%20Schmuddelkindern
464,Bard,Mikhail Ancharov,Российские Барды,(1964-1971),https://www.youtube.com/results?search_query=Mikhail%20Ancharov-%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5%20%D0%91%D0%B0%D1%80%D0%B4%D1%8B
465,Neofolk,Death in June,Brown Book,(1987),https://www.youtube.com/results?search_query=Death%20in%20June-Brown%20Book
466,Dark Folk,Ulver,Kveldssanger,(1996),https://www.youtube.com/results?search_query=Ulver-Kveldssanger
467,Anti_Folk,Ani DiFranco,Ani Difranco,(1990),https://www.youtube.com/results?search_query=Ani%20DiFranco-Ani%20Difranco
468,Indie Folk,The Mountain Goats,Zopilote Machine,(1994),https://www.youtube.com/results?search_query=The%20Mountain%20Goats-Zopilote%20Machine
469,Folktronica,The Books,Thought for Food,(2002),https://www.youtube.com/results?search_query=The%20Books-Thought%20for%20Food
470,Vaudeville,Billy Murray,Anthology - The Denver Nightingale,(1903-1940),https://www.youtube.com/results?search_query=Billy%20Murray-Anthology%20-%20The%20Denver%20Nightingale
471,Barbershop,Haydn Quartet,My Bonnie Lies Over the Ocean,(1900),https://www.youtube.com/results?search_query=Haydn%20Quartet-My%20Bonnie%20Lies%20Over%20the%20Ocean
472,Vaudeville Blues,Bessie Smith,The Complete Recordings - Volume 1,(1923-1924),https://www.youtube.com/results?search_query=Bessie%20Smith-The%20Complete%20Recordings%20-%20Volume%201
473,Vocal Jazz,Mamie Smith,Complete Recorded Works - Volume 1 -,(1920-1921),https://www.youtube.com/results?search_query=Mamie%20Smith-Complete%20Recorded%20Works%20-%20Volume%201%20-
474,Vocal Jazz,Billie Holiday,Ken Burns Jazz - The Definitive Billie Holiday,(2000),https://www.youtube.com/results?search_query=Billie%20Holiday-Ken%20Burns%20Jazz%20-%20The%20Definitive%20Billie%20Holiday
475,Sacred Harp,Various,I Belong to This Band - Eighty_Five Years of Sacred Harp Recordings,(1922-2006),https://www.youtube.com/results?search_query=Various-I%20Belong%20to%20This%20Band%20-%20Eighty_Five%20Years%20of%20Sacred%20Harp%20Recordings
476,Traditional Cajun,Various,"Early American Cajun Music - Blind Uncle Gaspard, Delma Lachney & John Bertrand",(1999),https://www.youtube.com/results?search_query=Various-Early%20American%20Cajun%20Music%20-%20Blind%20Uncle%20Gaspard%2C%20Delma%20Lachney%20%26amp%3B%20John%20Bertrand
477,Zydeco,Various,Zydeco - The Early Years,(1989),https://www.youtube.com/results?search_query=Various-Zydeco%20-%20The%20Early%20Years
478,Canadian Folk,Various,Canadian Folk Songs - A Centennial Collection,(1967),https://www.youtube.com/results?search_query=Various-Canadian%20Folk%20Songs%20-%20A%20Centennial%20Collection
479,French_Canadian Folk,Various,Songs and Dances of Quebec,(1956),https://www.youtube.com/results?search_query=Various-Songs%20and%20Dances%20of%20Quebec
480,Caribbean Folk,Various,"Carribean Island Music - Songs and Dances of Haiti, The Dominican Republic and Jamaica",(1972),https://www.youtube.com/results?search_query=Various-Carribean%20Island%20Music%20-%20Songs%20and%20Dances%20of%20Haiti%2C%20The%20Dominican%20Republic%20and%20Jamaica
481,Fungi,Elmore Stoutt,Welcome to the B.V.I.,(2000),https://www.youtube.com/results?search_query=Elmore%20Stoutt-Welcome%20to%20the%20B.V.I.
